TIME,RNET,G0,Gstor,H,LE,H_spec_corr,LE_spec_corr,HA_T,HA_Q,VA_T,VFD_T
2022-06-24 23:00,-81.4459441953224,-16.8911217275929,-6.66046709401706,-32.2242675602709,-0.81335835877445,-32.2242675602709,-0.81335835877445,14.792670700922,47.0862957730943,-8.35485180015686,6.08067137588727
2022-06-24 23:30,-76.8854617020773,-16.6617639294278,-5.65130541310544,-27.360262446023,8.46635237503151,-27.360262446023,8.46635237503151,-28.725186995839,37.9394956747531,-15.0769234975454,-3.36986630144661
2022-06-25 00:00,-80.7053777816826,-17.2463764084817,-6.04258490028493,-33.9217839743185,3.54248143825308,-33.9217839743185,3.54248143825308,-5.79135824424936,34.6021798967873,-14.060483702638,7.13880871013477
2022-06-25 00:30,-74.0123593856674,-17.4918421133912,-5.33214653846157,-17.8565443232943,11.3433802432913,-17.8565443232943,11.3433802432913,-2.49454373784339,21.1380325106683,19.2849511087299,2.64726186040487
2022-06-25 01:00,-66.3501601629371,-19.1337605863526,-6.74063807692306,-4.32994627953857,-25.1903309526613,-4.32994627953857,-25.1903309526613,-11.8722709763502,26.8770524179363,2.41388303841055,-3.62428534744028
2022-06-25 01:30,-56.7059128673709,-21.0566663825165,-7.27152589031335,-9.08902284572537,-3.34692559282367,-9.08902284572537,-3.34692559282367,-4.80548008924982,7.88490670035214,-3.16446992767843,0.151201330683344
2022-06-25 02:00,-50.6916730775277,-22.4711921981476,-6.97063516381768,-8.47278832691663,-3.26354785516049,-8.47278832691663,-3.26354785516049,-1.60962104056411,18.0000811723505,1.26326023909176,-3.33899572949069
2022-06-25 02:30,-54.062688604252,-23.8441704101021,-6.90624374643871,-13.9674228944646,3.15426160725607,-13.9674228944646,3.15426160725607,-0.982833877638028,23.9223703299731,-3.6581641684914,14.5976097701143
2022-06-25 03:00,-51.1209721287709,-24.3647510814383,-6.05547458926879,-2.09329101284504,22.5892539788329,-2.09329101284504,22.5892539788329,-9.18494164993975,45.2125107259415,7.57741230204516,-5.04873261097603
2022-06-25 03:30,-47.999965984732,-25.3215196074856,-5.78728984805318,-4.62115254674198,-5.5280275773963,-4.62115254674198,-5.5280275773963,-8.48463473255423,11.4875563494181,-0.44112672180063,0.643776161735966
