TIME,RNET,G0,Gstor,H,LE,H_spec_corr,LE_spec_corr,HA_T,VA_T,VFD_T
2021-08-14 14:30,467.623616797461,31.2226481487401,-2.24059125356133,-103.648454201831,445.085171490912,-94.1472248559059,528.980358966804,55.9405523374897,-36.3203693653375,-10.5762076829825
2021-08-14 15:00,402.287395409373,27.2822772531092,-3.15719676638172,-96.727510423415,397.027642902406,-87.8607090063518,471.864349824889,24.5501649763668,-43.5038157671995,-8.61603044747569
2021-08-14 15:30,336.285387763675,22.6873088036902,-4.27749239316241,-121.733389511436,382.02234689926,-110.574353308612,454.030669049683,51.1366241072907,-68.01518750681,-7.26461861734288
2021-08-14 16:00,261.948188839075,17.2682857740512,-7.12915398860396,-100.704346010469,292.767684777662,-91.4729966869791,347.952178385997,6.26361296757984,-29.7767347713709,-15.3307958381189
2021-08-14 16:30,185.326184944574,11.9090285418197,-7.57976760921182,-146.433008357004,287.251020686462,-133.009811581638,341.39566485065,7.63755307866298,-63.7431975993209,-8.49050468343706
2021-08-14 17:00,113.215950668325,7.46668579887177,-8.54631515669508,-109.516519602458,196.744729522328,-99.4773774085549,233.829622539274,30.4589015830613,-49.4489538918152,-12.7959144333397
2021-08-14 17:30,42.3947960038359,3.77716101664739,-7.8849931505223,-77.6570956763711,142.967219340083,-70.5384378821809,169.915458548471,19.5421287097021,-29.0354509964954,-7.21880426949948
2021-08-14 18:00,-14.8500607341417,-0.562439379602599,-8.5797436111111,-70.4659693793767,59.8957024621181,-64.0065065604459,71.1855892274475,14.1070550681942,-30.3804225851979,-20.8025135278485
2021-08-14 18:30,-52.6601295701252,-4.30506295085363,-8.8753190289649,-78.4096515905268,60.3893906895501,-71.222008625346,71.7723339506875,42.0698726295349,-34.422574429592,-12.6288893564694
2021-08-14 19:00,-63.6305863421432,-7.32432324774322,-8.82460292022795,-65.3506852023021,38.8176538557726,-65.3506852023021,38.8176538557726,15.0009479493137,-21.6575834482406,-24.2617348920429
2021-08-14 19:30,-64.2511460539129,-9.33568838711576,-7.84499932336181,-60.6750248166194,36.4344646810729,-60.6750248166194,36.4344646810729,15.3336559564264,-22.8005770774798,-2.9024195676708
2021-08-14 20:00,-61.0569390798732,-10.7944747608904,-6.67409079772076,-49.5084387573981,23.3500981129703,-49.5084387573981,23.3500981129703,NaN,0.631395944966243,-24.7777043465263
2021-08-14 20:30,-58.2202642500028,-12.1848938986647,-6.21903915242166,-34.9989752117773,13.801205119846,-34.9989752117773,13.801205119846,NaN,-0.723435794403745,-10.4527559243011
2021-08-14 21:00,-56.3492604241338,-13.3575308240397,-5.8471515764483,-42.6464594826668,17.9168083362472,-42.6464594826668,17.9168083362472,10.8572392081905,-11.2158105413882,-12.2320285884334
2021-08-14 21:30,-55.8380454910148,-13.8647269243144,-5.24227382716045,-25.0508421669846,9.15467882061599,-25.0508421669846,9.15467882061599,6.30089795010102,2.06056923937898,-5.72953269182373
2021-08-14 22:00,-45.9099721731734,-16.1645241460615,-6.44542389363727,-14.1061474126792,2.7309476002768,-14.1061474126792,2.7309476002768,33.4091059005555,1.10544966589671,-4.62560375902385
